MarketID,MarketSize,LocationID,AgeOfStore,Promotion,week,SalesInThousands,Date
6,Large,506,12,3,9,31.57,26-02-2025
6,Large,506,12,1,10,21.04,05-03-2025
6,Small,506,12,2,11,10.26,12-03-2025
6,Medium,507,5,1,8,37.29,19-02-2025
6,Large,507,5,1,9,12.87,26-02-2025
6,Small,507,5,3,10,25.17,05-03-2025
6,Medium,507,5,1,11,16.68,12-03-2025
6,Small,508,5,1,8,21.67,19-02-2025
6,Medium,508,5,3,9,29.4,26-02-2025
6,Large,508,5,1,10,29.38,05-03-2025
6,Small,508,5,3,11,17.69,12-03-2025
6,Small,509,8,3,8,28.2,19-02-2025
6,Large,509,8,2,9,34.86,26-02-2025
6,Medium,509,8,3,10,21.05,05-03-2025
6,Medium,509,8,2,11,43.66,12-03-2025
6,Small,510,7,1,8,30.38,19-02-2025
6,Large,510,7,1,9,18.81,26-02-2025
6,Large,510,7,2,10,19.64,05-03-2025
6,Small,510,7,3,11,23.07,12-03-2025
6,Small,511,24,2,8,41.82,19-02-2025
6,Medium,511,24,2,9,31.93,26-02-2025
6,Medium,511,24,1,10,26.11,05-03-2025
6,Small,511,24,2,11,25.69,12-03-2025
6,Large,512,4,3,8,21.63,19-02-2025
6,Medium,512,4,1,9,33.22,26-02-2025
6,Large,512,4,3,10,32.59,05-03-2025
6,Large,512,4,2,11,29.55,12-03-2025
6,Large,513,7,1,8,42.73,19-02-2025
6,Large,513,7,1,9,39.45,26-02-2025
6,Small,513,7,1,10,27.67,05-03-2025
6,Large,513,7,1,11,37.41,12-03-2025
6,Small,514,6,2,8,38.67,19-02-2025
6,Medium,514,6,1,9,38.01,26-02-2025
6,Medium,514,6,1,10,28.95,05-03-2025
6,Small,514,6,1,11,33.22,12-03-2025
6,Medium,515,8,1,8,26.74,19-02-2025
6,Large,515,8,1,9,28.63,26-02-2025
6,Medium,515,8,2,10,19.31,05-03-2025
6,Medium,515,8,1,11,40.07,12-03-2025
7,Medium,601,7,2,8,34.83,19-02-2025
7,Small,601,7,2,9,44.87,26-02-2025
7,Medium,601,7,1,10,34.46,05-03-2025
7,Small,601,7,1,11,36.22,12-03-2025
7,Small,602,4,3,8,42.09,19-02-2025
7,Small,602,4,1,9,27.55,26-02-2025
7,Small,602,4,3,10,40.11,05-03-2025
7,Large,602,4,1,11,34.58,12-03-2025
7,Large,603,4,1,8,29.16,19-02-2025
7,Large,603,4,2,9,35.52,26-02-2025
7,Small,603,4,2,10,35.62,05-03-2025
7,Medium,603,4,2,11,15.56,12-03-2025
7,Large,604,11,2,8,33.09,19-02-2025
7,Large,604,11,3,9,33.73,26-02-2025
7,Medium,604,11,2,10,24.48,05-03-2025
7,Medium,604,11,3,11,41.61,12-03-2025
7,Large,605,8,1,8,26.81,19-02-2025
7,Large,605,8,3,9,36.6,26-02-2025
7,Large,605,8,1,10,41.87,05-03-2025
7,Small,605,8,3,11,32.7,12-03-2025
7,Small,606,8,1,8,28.25,19-02-2025
7,Medium,606,8,2,9,27.62,26-02-2025
7,Small,606,8,3,10,25.47,05-03-2025
7,Medium,606,8,2,11,36.99,12-03-2025
7,Small,607,3,2,8,32.41,19-02-2025
7,Medium,607,3,3,9,22.58,26-02-2025
7,Medium,607,3,2,10,29.16,05-03-2025
7,Large,607,3,1,11,23.33,12-03-2025
7,Small,608,18,1,8,45.23,19-02-2025
7,Small,608,18,3,9,42.7,26-02-2025
7,Small,608,18,1,10,42.39,05-03-2025
7,Medium,608,18,1,11,41.38,12-03-2025
7,Medium,609,9,1,8,47.64,19-02-2025
7,Small,609,9,2,9,25.55,26-02-2025
7,Large,609,9,1,10,26.32,05-03-2025
7,Large,609,9,3,11,42.54,12-03-2025
7,Small,610,4,3,8,31.08,19-02-2025
7,Medium,610,4,3,9,47.04,26-02-2025
7,Small,610,4,1,10,47.56,05-03-2025
7,Small,610,4,2,11,37.57,12-03-2025
7,Small,611,11,2,8,22.17,19-02-2025
7,Medium,611,11,1,9,41.36,26-02-2025
7,Large,611,11,2,10,36.32,05-03-2025
7,Large,611,11,3,11,36.29,12-03-2025
7,Large,612,1,1,8,39.16,19-02-2025
7,Large,612,1,3,9,43.1,26-02-2025
7,Medium,612,1,1,10,22.18,05-03-2025
7,Large,612,1,2,11,27.7,12-03-2025
7,Small,613,18,2,8,36.47,19-02-2025
7,Small,613,18,1,9,32.16,26-02-2025
7,Small,613,18,2,10,33.11,05-03-2025
7,Large,613,18,2,11,31.89,12-03-2025
7,Medium,614,8,3,8,25.36,19-02-2025
7,Large,614,8,3,9,20.59,26-02-2025
7,Medium,614,8,2,10,23.81,05-03-2025
7,Medium,614,8,1,11,19.01,12-03-2025
7,Small,615,1,2,8,43.03,19-02-2025
7,Large,615,1,2,9,34.21,26-02-2025
7,Large,615,1,3,10,32.47,05-03-2025
7,Small,615,1,1,11,34.99,12-03-2025
8,Medium,701,1,1,8,33.62,19-02-2025
8,Medium,701,1,2,9,40.08,26-02-2025
8,Large,701,1,1,10,38.65,05-03-2025
8,Large,701,1,2,11,45.21,12-03-2025
8,Medium,702,13,2,8,31.42,19-02-2025
8,Medium,702,13,2,9,27.58,26-02-2025
8,Large,702,13,2,10,26.84,05-03-2025
8,Large,702,13,3,11,27.35,12-03-2025
8,Large,703,4,3,8,31.05,19-02-2025
8,Medium,703,4,1,9,31.02,26-02-2025
8,Large,703,4,2,10,50.85,05-03-2025
8,Large,703,4,2,11,31.29,12-03-2025
8,Large,704,27,2,8,44.92,19-02-2025
8,Large,704,27,2,9,38.97,26-02-2025
8,Large,704,27,3,10,44.03,05-03-2025
8,Small,704,27,2,11,40.18,12-03-2025
8,Large,705,22,2,8,48.85,19-02-2025
8,Small,705,22,3,9,36.31,26-02-2025
8,Large,705,22,1,10,39.42,05-03-2025
8,Medium,705,22,2,11,41.33,12-03-2025
8,Small,706,17,1,8,32.94,19-02-2025
8,Small,706,17,1,9,51.53,26-02-2025
8,Medium,706,17,2,10,29.84,05-03-2025
8,Small,706,17,1,11,37.85,12-03-2025
8,Medium,707,5,2,8,53.14,19-02-2025
8,Medium,707,5,3,9,39.1,26-02-2025
8,Medium,707,5,1,10,45.32,05-03-2025
8,Medium,707,5,1,11,31.84,12-03-2025
8,Medium,708,15,3,8,26.72,19-02-2025
8,Large,708,15,2,9,47.87,26-02-2025
8,Medium,708,15,3,10,36.51,05-03-2025
8,Medium,708,15,3,11,26.52,12-03-2025
8,Large,709,1,3,8,21.14,19-02-2025
8,Medium,709,1,2,9,32.76,26-02-2025
8,Large,709,1,3,10,25.37,05-03-2025
8,Medium,709,1,2,11,37.89,12-03-2025
8,Large,710,24,1,8,53.09,19-02-2025
8,Large,710,24,2,9,28.21,26-02-2025
8,Medium,710,24,1,10,25.6,05-03-2025
8,Small,710,24,1,11,34.15,12-03-2025
8,Small,711,1,3,8,35.98,19-02-2025
8,Small,711,1,1,9,31.1,26-02-2025
8,Large,711,1,3,10,34.22,05-03-2025
8,Small,711,1,1,11,55.01,12-03-2025
8,Medium,712,9,1,8,32.67,19-02-2025
8,Small,712,9,3,9,39.02,26-02-2025
8,Medium,712,9,2,10,30.13,05-03-2025
8,Medium,712,9,2,11,37.26,12-03-2025
9,Small,801,3,3,8,37.58,19-02-2025
9,Medium,801,3,1,9,31.29,26-02-2025
9,Medium,801,3,3,10,32.54,05-03-2025
9,Small,801,3,2,11,42.33,12-03-2025
9,Small,802,9,3,8,31.93,19-02-2025
9,Medium,802,9,2,9,24.59,26-02-2025
9,Medium,802,9,1,10,33.07,05-03-2025
9,Large,802,9,2,11,28.49,12-03-2025
9,Large,803,10,3,8,35.52,19-02-2025
9,Large,803,10,2,9,33.37,26-02-2025
9,Large,803,10,1,10,42.42,05-03-2025
9,Small,803,10,3,11,43.35,12-03-2025
9,Small,804,1,3,8,49.92,19-02-2025
9,Medium,804,1,1,9,55.24,26-02-2025
9,Large,804,1,2,10,52.22,05-03-2025
9,Medium,804,1,3,11,50.77,12-03-2025
9,Medium,805,6,2,8,33.73,19-02-2025
9,Medium,805,6,1,9,34.1,26-02-2025
9,Large,805,6,2,10,40.71,05-03-2025
9,Small,805,6,1,11,35.7,12-03-2025
9,Medium,806,5,3,8,47.02,19-02-2025
9,Large,806,5,3,9,39.19,26-02-2025
9,Small,806,5,1,10,27.27,05-03-2025
9,Large,806,5,3,11,33.46,12-03-2025
9,Small,807,1,3,8,39.55,19-02-2025
9,Large,807,1,1,9,32.02,26-02-2025
9,Small,807,1,3,10,31.18,05-03-2025
9,Medium,807,1,1,11,36.31,12-03-2025
9,Large,808,20,3,8,38.42,19-02-2025
9,Medium,808,20,1,9,35.17,26-02-2025
9,Medium,808,20,3,10,58.1,05-03-2025
9,Small,808,20,2,11,38.87,12-03-2025
9,Medium,809,9,2,8,32.62,19-02-2025
9,Large,809,9,3,9,32.41,26-02-2025
9,Small,809,9,3,10,31.37,05-03-2025
9,Large,809,9,3,11,44.57,12-03-2025
9,Medium,810,13,1,8,28.89,19-02-2025
9,Medium,810,13,1,9,50.08,26-02-2025
9,Medium,810,13,3,10,32.79,05-03-2025
9,Small,810,13,3,11,35.07,12-03-2025
10,Large,901,7,1,8,34.92,19-02-2025
10,Large,901,7,3,9,37.61,26-02-2025
10,Small,901,7,1,10,29.3,05-03-2025
10,Large,901,7,1,11,31.2,12-03-2025
10,Small,902,1,3,8,56.52,19-02-2025
10,Large,902,1,1,9,41.52,26-02-2025
10,Large,902,1,1,10,49.3,05-03-2025
10,Small,902,1,1,11,35.61,12-03-2025
10,Medium,903,7,3,8,42.68,19-02-2025
10,Large,903,7,2,9,45.3,26-02-2025
10,Medium,903,7,3,10,35.62,05-03-2025
10,Small,903,7,2,11,43.14,12-03-2025
10,Small,904,10,1,8,32.12,19-02-2025
10,Large,904,10,1,9,42.39,26-02-2025
10,Large,904,10,3,10,38.3,05-03-2025
10,Medium,904,10,2,11,42.8,12-03-2025
10,Large,905,2,3,8,30.81,19-02-2025
10,Medium,905,2,2,9,54.92,26-02-2025
10,Large,905,2,1,10,45.44,05-03-2025
10,Small,905,2,3,11,30.92,12-03-2025
10,Medium,906,13,3,8,29.24,19-02-2025
10,Large,906,13,1,9,47.22,26-02-2025
10,Small,906,13,1,10,33.03,05-03-2025
10,Large,906,13,1,11,30.7,12-03-2025
10,Large,907,10,2,8,34.1,19-02-2025
10,Medium,907,10,3,9,37.93,26-02-2025
10,Medium,907,10,2,10,28.2,05-03-2025
10,Medium,907,10,3,11,38.28,12-03-2025
10,Medium,908,3,1,8,41.35,19-02-2025
10,Small,908,3,2,9,27.58,26-02-2025
10,Small,908,3,3,10,36.09,05-03-2025
10,Medium,908,3,3,11,33.21,12-03-2025
10,Large,909,1,1,8,35.75,19-02-2025
10,Small,909,1,2,9,57.04,26-02-2025
10,Medium,909,1,1,10,60.55,05-03-2025
10,Small,909,1,2,11,49.36,12-03-2025
10,Small,910,1,2,8,44.19,19-02-2025
10,Large,910,1,3,9,48.15,26-02-2025
10,Large,910,1,1,10,51.32,05-03-2025
10,Medium,910,1,2,11,39.38,12-03-2025
10,Small,911,1,2,8,50.32,19-02-2025
10,Large,911,1,2,9,30.48,26-02-2025
10,Large,911,1,3,10,52.79,05-03-2025
10,Large,911,1,1,11,44.92,12-03-2025
10,Small,912,6,3,8,34.67,19-02-2025
10,Small,912,6,1,9,24.47,26-02-2025
10,Large,912,6,2,10,54.19,05-03-2025
10,Small,912,6,1,11,29.61,12-03-2025
10,Small,913,24,3,8,38.46,19-02-2025
10,Large,913,24,2,9,42.96,26-02-2025
10,Small,913,24,1,10,48.09,05-03-2025
10,Small,913,24,2,11,42.74,12-03-2025
10,Medium,914,9,3,8,29.6,19-02-2025
10,Medium,914,9,1,9,33.83,26-02-2025
10,Small,914,9,1,10,32.31,05-03-2025
10,Large,914,9,3,11,36.73,12-03-2025
10,Medium,915,3,3,8,30.22,19-02-2025
10,Large,915,3,1,9,29.05,26-02-2025
10,Medium,915,3,3,10,67.3,05-03-2025
10,Medium,915,3,3,11,61.31,12-03-2025
10,Large,916,7,2,8,26.58,19-02-2025
10,Medium,916,7,2,9,34.08,26-02-2025
10,Large,916,7,2,10,42.26,05-03-2025
10,Large,916,7,1,11,26.48,12-03-2025
10,Large,917,14,1,8,29.11,19-02-2025
10,Medium,917,14,1,9,30.43,26-02-2025
10,Small,917,14,3,10,34.9,05-03-2025
10,Small,917,14,3,11,47.89,12-03-2025
10,Large,918,6,3,8,44.81,19-02-2025
10,Small,918,6,1,9,60.87,26-02-2025
10,Large,918,6,3,10,27.59,05-03-2025
10,Small,918,6,1,11,41,12-03-2025
10,Large,919,2,1,8,32.75,19-02-2025
10,Large,919,2,1,9,37.91,26-02-2025
10,Medium,919,2,2,10,34.31,05-03-2025
10,Large,919,2,1,11,46.01,12-03-2025
10,Large,920,14,1,8,49.69,19-02-2025
10,Medium,920,14,2,9,43.33,26-02-2025
10,Medium,920,14,3,10,29.73,05-03-2025
10,Large,920,14,1,11,39.9,12-03-2025
1,Medium,1,4,2,9,32.98,26-02-2025
1,Large,1,4,3,10,22.83,05-03-2025
1,Small,1,4,2,11,15.51,12-03-2025
1,Small,1,4,1,12,30.52,19-03-2025
1,Large,2,5,2,9,24.37,26-02-2025
1,Medium,2,5,1,10,22.52,05-03-2025
1,Small,2,5,1,11,17.43,12-03-2025
1,Small,2,5,3,12,25.26,19-03-2025
1,Small,3,12,3,9,42.55,26-02-2025
1,Medium,3,12,2,10,21.73,05-03-2025
1,Medium,3,12,1,11,29.14,12-03-2025
1,Large,3,12,2,12,24.44,19-03-2025
1,Small,4,1,2,9,37.57,26-02-2025
1,Medium,4,1,1,10,35.56,05-03-2025
1,Small,4,1,1,11,13.71,12-03-2025
1,Small,4,1,1,12,24,19-03-2025
1,Medium,5,10,3,9,20.2,26-02-2025
1,Medium,5,10,2,10,14.59,05-03-2025
1,Small,5,10,1,11,20.39,12-03-2025
1,Small,5,10,2,12,14.25,19-03-2025
1,Small,6,10,2,9,31.25,26-02-2025
1,Medium,6,10,2,10,20.81,05-03-2025
1,Small,6,10,3,11,28.11,12-03-2025
1,Small,6,10,3,12,21.82,19-03-2025
1,Small,7,15,2,9,37.46,26-02-2025
1,Small,7,15,3,10,24.9,05-03-2025
1,Large,7,15,1,11,46.74,12-03-2025
1,Small,7,15,3,12,27.07,19-03-2025
1,Small,8,10,2,9,28.61,26-02-2025
1,Medium,8,10,2,10,19.97,05-03-2025
1,Small,8,10,3,11,23.98,12-03-2025
1,Small,8,10,3,12,24.12,19-03-2025
1,Medium,9,6,3,9,21.73,26-02-2025
1,Medium,9,6,2,10,20.83,05-03-2025
1,Small,9,6,1,11,29.9,12-03-2025
1,Large,9,6,1,12,29.03,19-03-2025
1,Small,10,5,1,9,27.94,26-02-2025
1,Medium,10,5,1,10,21.93,05-03-2025
1,Medium,10,5,2,11,21.21,12-03-2025
1,Small,10,5,3,12,25.45,19-03-2025
1,Small,11,5,1,9,25.93,26-02-2025
1,Large,11,5,1,10,29.85,05-03-2025
1,Medium,11,5,1,11,20.51,12-03-2025
1,Small,11,5,1,12,22.9,19-03-2025
1,Medium,12,12,1,9,21.67,26-02-2025
1,Large,12,12,3,10,35.11,05-03-2025
1,Large,12,12,1,11,36.55,12-03-2025
1,Small,12,12,3,12,31.42,19-03-2025
1,Small,13,12,1,9,34.14,26-02-2025
1,Large,13,12,2,10,29.11,05-03-2025
1,Large,13,12,1,11,32.83,12-03-2025
1,Large,13,12,1,12,43.33,19-03-2025
2,Small,101,22,1,9,62.62,26-02-2025
2,Large,101,22,3,10,35.8,05-03-2025
2,Small,101,22,3,11,57.12,12-03-2025
2,Small,101,22,1,12,55.02,19-03-2025
2,Small,102,8,3,9,42.2,26-02-2025
2,Medium,102,8,2,10,49.85,05-03-2025
2,Medium,102,8,3,11,46.22,12-03-2025
2,Large,102,8,2,12,49.34,19-03-2025
2,Medium,103,22,3,9,48.19,26-02-2025
2,Small,103,22,3,10,35.8,05-03-2025
2,Medium,103,22,2,11,57.7,12-03-2025
2,Large,103,22,2,12,55.42,19-03-2025
2,Small,104,19,2,9,43.01,26-02-2025
2,Large,104,19,2,10,58.37,05-03-2025
2,Medium,104,19,1,11,45.21,12-03-2025
2,Small,104,19,1,12,42.44,19-03-2025
2,Small,105,8,3,9,52.85,26-02-2025
2,Large,105,8,2,10,36.2,05-03-2025
2,Medium,105,8,3,11,57.72,12-03-2025
2,Medium,105,8,3,12,42.18,19-03-2025
2,Large,106,5,1,9,48.78,26-02-2025
2,Large,106,5,3,10,47.51,05-03-2025
2,Small,106,5,1,11,48.13,12-03-2025
2,Large,106,5,3,12,42.92,19-03-2025
3,Small,201,4,3,9,83.75,26-02-2025
3,Large,201,4,3,10,51.79,05-03-2025
3,Small,201,4,2,11,53.78,12-03-2025
3,Large,201,4,3,12,69.97,19-03-2025
3,Medium,202,8,3,9,59.1,26-02-2025
3,Small,202,8,1,10,47.35,05-03-2025
3,Medium,202,8,1,11,50.46,12-03-2025
3,Medium,202,8,1,12,86.55,19-03-2025
3,Small,203,12,3,9,48.32,26-02-2025
3,Small,203,12,1,10,54.04,05-03-2025
3,Large,203,12,3,11,72,12-03-2025
3,Small,203,12,1,12,51,19-03-2025
3,Small,204,1,1,9,60.78,26-02-2025
3,Large,204,1,2,10,63.48,05-03-2025
3,Large,204,1,2,11,56.16,12-03-2025
3,Medium,204,1,2,12,65.25,19-03-2025
3,Small,205,19,3,9,62.6,26-02-2025
3,Small,205,19,2,10,67.18,05-03-2025
3,Small,205,19,2,11,84.11,12-03-2025
3,Large,205,19,1,12,81.26,19-03-2025
3,Medium,206,11,2,9,70.17,26-02-2025
3,Small,206,11,3,10,70.96,05-03-2025
3,Large,206,11,2,11,79.56,12-03-2025
3,Medium,206,11,2,12,86.61,19-03-2025
3,Medium,207,1,3,9,70.01,26-02-2025
3,Small,207,1,2,10,56,05-03-2025
3,Large,207,1,3,11,64.14,12-03-2025
3,Large,207,1,1,12,64.53,19-03-2025
3,Small,208,1,3,9,72.17,26-02-2025
3,Large,208,1,2,10,57.09,05-03-2025
3,Medium,208,1,3,11,75.53,12-03-2025
3,Small,208,1,1,12,54.68,19-03-2025
3,Large,209,1,3,9,60.88,26-02-2025
3,Large,209,1,3,10,66.92,05-03-2025
3,Small,209,1,2,11,50.85,12-03-2025
3,Small,209,1,3,12,60.29,19-03-2025
3,Medium,210,19,3,9,68.95,26-02-2025
3,Medium,210,19,1,10,68.91,05-03-2025
3,Large,210,19,1,11,82.68,12-03-2025
3,Small,210,19,2,12,65.32,19-03-2025
3,Large,211,13,1,9,85.73,26-02-2025
3,Small,211,13,2,10,61.09,05-03-2025
3,Medium,211,13,2,11,53.73,12-03-2025
3,Small,211,13,2,12,55.97,19-03-2025
3,Small,212,3,3,9,49.89,26-02-2025
3,Small,212,3,1,10,68.45,05-03-2025
3,Medium,212,3,3,11,69.01,12-03-2025
3,Large,212,3,1,12,51.93,19-03-2025
3,Medium,213,4,3,9,60.03,26-02-2025
3,Large,213,4,3,10,51.68,05-03-2025
3,Small,213,4,3,11,44.67,12-03-2025
3,Medium,213,4,2,12,77.41,19-03-2025
3,Large,214,5,3,9,59.76,26-02-2025
3,Small,214,5,2,10,71.86,05-03-2025
3,Large,214,5,1,11,88.11,12-03-2025
3,Medium,214,5,1,12,54.34,19-03-2025
3,Medium,215,7,2,9,76.05,26-02-2025
3,Large,215,7,1,10,68.68,05-03-2025
3,Large,215,7,3,11,60.27,12-03-2025
3,Small,215,7,2,12,58.25,19-03-2025
3,Small,216,4,1,9,83.75,26-02-2025
3,Medium,216,4,1,10,68.8,05-03-2025
3,Medium,216,4,3,11,52.45,12-03-2025
3,Large,216,4,3,12,72.77,19-03-2025
3,Small,217,5,3,9,56.74,26-02-2025
3,Large,217,5,2,10,48.06,05-03-2025
3,Medium,217,5,1,11,79.24,12-03-2025
3,Medium,217,5,1,12,53.92,19-03-2025
3,Large,218,2,2,9,55.53,26-02-2025
3,Large,218,2,1,10,62.84,05-03-2025
3,Medium,218,2,1,11,69.04,12-03-2025
3,Small,218,2,1,12,65.74,19-03-2025
3,Medium,219,7,1,9,59.83,26-02-2025
3,Medium,219,7,2,10,55.49,05-03-2025
3,Medium,219,7,1,11,66.12,12-03-2025
3,Small,219,7,2,12,64,19-03-2025
3,Medium,220,3,1,9,79.12,26-02-2025
3,Small,220,3,3,10,66.81,05-03-2025
3,Large,220,3,2,11,55.08,12-03-2025
3,Large,220,3,1,12,66.84,19-03-2025
3,Large,221,23,3,9,78.34,26-02-2025
3,Large,221,23,1,10,53.1,05-03-2025
3,Small,221,23,2,11,47.31,12-03-2025
3,Large,221,23,1,12,60.33,19-03-2025
3,Medium,222,6,3,9,54.71,26-02-2025
3,Small,222,6,3,10,76.29,05-03-2025
3,Large,222,6,1,11,69.6,12-03-2025
3,Large,222,6,1,12,81.51,19-03-2025
4,Medium,301,1,3,9,46.47,26-02-2025
4,Medium,301,1,3,10,39.32,05-03-2025
4,Large,301,1,3,11,42.93,12-03-2025
4,Large,301,1,1,12,32.74,19-03-2025
4,Medium,302,7,3,9,40.11,26-02-2025
4,Small,302,7,1,10,39.39,05-03-2025
4,Small,302,7,1,11,36.33,12-03-2025
4,Medium,302,7,2,12,46.87,19-03-2025
4,Medium,303,9,2,9,35.22,26-02-2025
4,Small,303,9,2,10,54.72,05-03-2025
4,Large,303,9,2,11,50.98,12-03-2025
4,Small,303,9,2,12,57.58,19-03-2025
4,Medium,304,3,3,9,51.53,26-02-2025
4,Large,304,3,3,10,41.52,05-03-2025
4,Small,304,3,1,11,33.46,12-03-2025
4,Medium,304,3,2,12,37.36,19-03-2025
4,Medium,305,2,2,9,46.36,26-02-2025
4,Medium,305,2,2,10,46.13,05-03-2025
4,Large,305,2,2,11,39.52,12-03-2025
4,Medium,305,2,1,12,33.3,19-03-2025
4,Medium,306,13,3,9,33.21,26-02-2025
4,Large,306,13,3,10,38.09,05-03-2025
4,Medium,306,13,2,11,35.81,12-03-2025
4,Small,306,13,2,12,57.47,19-03-2025
4,Small,307,7,1,9,39.39,26-02-2025
4,Medium,307,7,1,10,29.46,05-03-2025
4,Medium,307,7,3,11,21.56,12-03-2025
4,Small,307,7,1,12,53.48,19-03-2025
4,Large,308,28,3,9,38.86,26-02-2025
4,Medium,308,28,2,10,50.88,05-03-2025
4,Large,308,28,2,11,27.46,12-03-2025
4,Small,308,28,2,12,35.89,19-03-2025
4,Small,309,8,2,9,58.43,26-02-2025
4,Medium,309,8,2,10,34.1,05-03-2025
4,Large,309,8,1,11,41.06,12-03-2025
4,Medium,309,8,3,12,43.69,19-03-2025
5,Small,401,5,3,9,31.78,26-02-2025
5,Medium,401,5,2,10,41.08,05-03-2025
5,Small,401,5,1,11,26.81,12-03-2025
5,Small,401,5,1,12,36.04,19-03-2025
5,Medium,402,25,3,9,25.4,26-02-2025
5,Large,402,25,1,10,31.14,05-03-2025
5,Small,402,25,3,11,44.8,12-03-2025
5,Small,402,25,2,12,20.64,19-03-2025
5,Medium,403,19,2,9,43.11,26-02-2025
5,Medium,403,19,3,10,25.36,05-03-2025
5,Large,403,19,3,11,28.23,12-03-2025
5,Large,403,19,2,12,30.99,19-03-2025
5,Small,404,8,3,9,40.48,26-02-2025
5,Small,404,8,2,10,40.33,05-03-2025
5,Small,404,8,3,11,35.06,12-03-2025
5,Small,404,8,2,12,30.47,19-03-2025
5,Large,405,4,2,9,26.98,26-02-2025
5,Small,405,4,3,10,25.95,05-03-2025
5,Medium,405,4,1,11,44.65,12-03-2025
5,Large,405,4,3,12,32.9,19-03-2025
5,Large,406,3,3,9,28.69,26-02-2025
5,Large,406,3,1,10,43.29,05-03-2025
5,Large,406,3,2,11,29.83,12-03-2025
5,Large,406,3,3,12,40.45,19-03-2025
5,Large,407,6,1,9,36.17,26-02-2025
5,Small,407,6,2,10,51.94,05-03-2025
5,Large,407,6,3,11,24.4,12-03-2025
5,Large,407,6,2,12,37.09,19-03-2025
5,Medium,408,9,1,9,41.01,26-02-2025
5,Small,408,9,2,10,41.43,05-03-2025
5,Large,408,9,2,11,34.58,12-03-2025
5,Medium,408,9,2,12,35.27,19-03-2025
5,Medium,409,14,3,9,34.05,26-02-2025
5,Medium,409,14,2,10,26.74,05-03-2025
5,Medium,409,14,2,11,36.35,12-03-2025
5,Large,409,14,1,12,46.87,19-03-2025
5,Medium,410,11,3,9,41.29,26-02-2025
5,Medium,410,11,1,10,32.79,05-03-2025
5,Medium,410,11,2,11,43.69,12-03-2025
5,Small,410,11,3,12,48.09,19-03-2025
5,Medium,411,23,3,9,37.18,26-02-2025
5,Large,411,23,3,10,53.29,05-03-2025
5,Small,411,23,2,11,32.94,12-03-2025
5,Large,411,23,1,12,34.64,19-03-2025
5,Medium,412,6,2,9,50.91,26-02-2025
5,Medium,412,6,2,10,58.23,05-03-2025
5,Large,412,6,2,11,28.86,12-03-2025
5,Small,412,6,2,12,54.12,19-03-2025
5,Medium,413,1,1,9,39.69,26-02-2025
5,Large,413,1,1,10,42.26,05-03-2025
5,Medium,413,1,3,11,53.3,12-03-2025
5,Large,413,1,2,12,28.27,19-03-2025
5,Small,414,1,2,9,39.98,26-02-2025
5,Small,414,1,3,10,48.92,05-03-2025
5,Large,414,1,3,11,48.94,12-03-2025
5,Small,414,1,1,12,43.68,19-03-2025
5,Large,415,12,3,9,47.93,26-02-2025
5,Large,415,12,1,10,44.4,05-03-2025
5,Medium,415,12,1,11,28.66,12-03-2025
5,Small,415,12,1,12,28.3,19-03-2025
6,Large,501,6,3,9,18.93,26-02-2025
6,Small,501,6,1,10,36.52,05-03-2025
6,Medium,501,6,3,11,25.28,12-03-2025
6,Large,501,6,2,12,33.51,19-03-2025
6,Large,502,19,3,9,25.39,26-02-2025
6,Medium,502,19,3,10,21.25,05-03-2025
6,Medium,502,19,3,11,19.18,12-03-2025
6,Large,502,19,3,12,22.25,19-03-2025
6,Medium,503,2,2,9,31.95,26-02-2025
6,Small,503,2,1,10,37.35,05-03-2025
6,Small,503,2,1,11,15.46,12-03-2025
6,Large,503,2,3,12,35.9,19-03-2025
6,Large,504,4,1,9,26.89,26-02-2025
6,Small,504,4,2,10,22.57,05-03-2025
6,Large,504,4,2,11,26,12-03-2025
6,Large,504,4,3,12,35.67,19-03-2025
6,Large,505,1,1,9,24.48,26-02-2025
6,Large,505,1,2,10,35.99,05-03-2025
6,Medium,505,1,2,11,24.47,12-03-2025
6,Small,505,1,1,12,30.01,19-03-2025
6,Large,506,12,1,9,21.05,26-02-2025
6,Large,506,12,2,10,21.39,05-03-2025
6,Large,506,12,1,11,17.53,12-03-2025
6,Small,506,12,3,12,14.74,19-03-2025
6,Small,507,5,2,9,24.35,26-02-2025
6,Small,507,5,2,10,16.49,05-03-2025
6,Large,507,5,2,11,18.23,12-03-2025
6,Medium,507,5,1,12,16.6,19-03-2025
6,Medium,508,5,2,9,26.68,26-02-2025
6,Small,508,5,1,10,18.9,05-03-2025
6,Small,508,5,1,11,30.14,12-03-2025
6,Medium,508,5,1,12,21.92,19-03-2025
6,Medium,509,8,2,9,36.89,26-02-2025
6,Small,509,8,3,10,37.63,05-03-2025
6,Large,509,8,1,11,31.17,12-03-2025
6,Small,509,8,3,12,26.21,19-03-2025
6,Large,510,7,1,9,25.9,26-02-2025
6,Small,510,7,1,10,17.98,05-03-2025
6,Small,510,7,3,11,17.14,12-03-2025
6,Small,510,7,3,12,23.64,19-03-2025
6,Medium,511,24,3,9,42.26,26-02-2025
6,Small,511,24,3,10,35.25,05-03-2025
6,Large,511,24,3,11,31.08,12-03-2025
6,Medium,511,24,1,12,23.24,19-03-2025
6,Large,512,4,3,9,21.88,26-02-2025
6,Medium,512,4,3,10,32.78,05-03-2025
6,Small,512,4,1,11,47.05,12-03-2025
